subject,story_id,noise_condition,recall_index,recall_events,random_events,diagonal_score,reversed_score,event_number
19,1,+2SNR,21,0.22106211130811337,0.12796772551997249,0.06830646822535791,0.06830646822535791,11
19,1,+2SNR,12,0.2738520114396395,0.13890023692669062,0.2738520114396395,0.22747606387544209,12
19,1,+2SNR,12,0.2881201789024911,0.16779147431444563,0.12578011069544398,-0.0140560230791426,13
19,1,+2SNR,1,0.185921654470488,0.12741402788477463,0.07190332423524563,0.15994799483419866,14
19,1,+2SNR,15,0.23817709048591815,0.1075988614802818,0.23817709048591815,0.04468149387248284,15
19,1,+2SNR,1,0.1947805648334797,0.10875121676656152,0.02847093986597261,0.15027288515442236,16
19,1,+2SNR,3,0.26537101299604204,0.10466395878204852,0.23130838680401247,0.01283073423733829,17
19,1,+2SNR,1,0.2498886048801881,0.11292058198299344,-0.01378656222462548,-0.04017320699007794,18
19,1,+2SNR,9,0.2761207282720827,0.1351461791486373,0.05907852281143165,-0.06743676502083654,19
19,1,+2SNR,9,0.2245788711423046,0.10591396555145902,0.08232136394271725,0.03677281715377822,20
19,1,+2SNR,9,0.2009838673963938,0.11473371247238312,0.04015823126595032,0.11146586653767464,21
19,2,clear,1,0.2788759471122485,0.06432329128083146,0.2788759471122485,0.12813509133410447,1
19,2,clear,1,0.4642375099916106,0.16364376994233315,0.4022201856612906,0.08207176182685375,2
19,2,clear,2,0.5018057731591888,0.10375275702713864,0.38287812496423707,0.09500098017919756,3
19,2,clear,3,0.38607206350086665,0.1164638885538344,0.3558178339574788,0.14517171237498386,4
19,2,clear,4,0.4321287218474268,0.1253009356387162,0.3013177832566576,0.1580265679180829,5
19,2,clear,8,0.2438188188683863,0.1306256123252824,0.09841788334882692,0.10299805812828522,6
19,2,clear,2,0.3911470974151219,0.1118892166295679,0.2152401373010151,0.2152401373010151,7
19,2,clear,8,0.27675239974717264,0.1068471308503811,0.27675239974717264,0.2438188188683863,8
19,2,clear,9,0.2187561897367232,0.08744836510147747,0.2187561897367232,0.26553115671379013,9
19,2,clear,8,0.31604845570745443,0.08235369887666757,0.2661260385552923,0.2625469058248889,10
19,2,clear,5,0.1840130737143174,0.1435231702215835,0.0868773565015454,0.2371133017002024,11
19,2,clear,10,0.3491775325431599,0.1076334523316143,0.05033187855263378,0.07683771357617787,12
19,2,clear,2,0.2262377898502403,0.06311064320288765,0.1882051829499108,0.04912179190072134,13
19,3,-4SNR,1,0.32630108097806665,0.15422126980501344,0.32630108097806665,0.14913404253594412,1
19,3,-4SNR,1,0.30604201078546184,0.12057168283061837,0.08156610847895993,0.06256905224438569,2
19,3,-4SNR,1,0.1473726986956229,0.15345553116627553,0.02694380627494664,0.13404696657295195,3
19,3,-4SNR,2,0.2115395390111504,0.10025349525166569,0.12285207882720492,0.25326756889369517,4
19,3,-4SNR,3,0.13418724663955672,0.1861657137688837,0.01942633052379808,0.01942633052379808,5
19,3,-4SNR,6,0.3671040829814261,0.12254204399087486,0.3671040829814261,0.14090000694595445,6
19,3,-4SNR,5,0.2361002928268159,0.11833154244386898,0.11802346826604818,0.03441469088436463,7
19,3,-4SNR,5,0.3676568883681807,0.1452384249242263,0.16609320819171222,0.08224077602682522,8
19,3,-4SNR,6,0.1950497517894177,0.17406385816696873,0.18644529178730693,0.1299596816750145,9
20,1,clear,14,0.3265346228012955,0.1440648695491174,0.18968305824492737,0.09642745085697502,1
20,1,clear,14,0.20486441918151543,0.1422396001929972,0.11324580000228884,0.19379498975749876,2
20,1,clear,2,0.3300906196713244,0.17229308986071395,0.28362704230133934,0.22560441128506195,3
20,1,clear,2,0.4106820990833248,0.1979162047289075,0.2792088311532256,0.18372277964698655,4
20,1,clear,17,0.22051105575010585,0.18482474175082195,0.07044741562811138,0.18507804542749567,5
20,1,clear,2,0.2998290174637507,0.16810910883018593,0.23305502030380365,0.1282444720057373,6
20,1,clear,8,0.4273317068355821,0.1580686042541666,0.3856981804778308,0.1958845279580229,7
20,1,clear,2,0.3730235620443803,0.17844980270106114,0.334542924806308,0.1048016373696799,8
20,1,clear,11,0.2519859151302915,0.14732093895997878,0.20990213356831955,0.26877911101955804,9
20,1,clear,14,0.2878026616198029,0.15098466099269164,0.25378175032329686,0.4319479849738502,10
20,1,clear,17,0.2942740519964294,0.21124541876952657,0.16150089121204836,0.16150089121204836,11
20,1,clear,14,0.5576393716883533,0.19462573904932456,0.46363098456758334,0.2682153085338918,12
20,1,clear,14,0.4243403171169934,0.2635985237542104,0.35999626158241865,0.2095674522111977,13
20,1,clear,14,0.3126671916663805,0.26122123664714625,0.3126671916663805,0.21117290944255615,14
20,1,clear,14,0.33566534415376337,0.2031277184079192,0.300421460090485,0.3550129366414514,15
20,1,clear,17,0.2816982882434397,0.16484729819288924,0.2562784792079132,0.2078158140308915,16
20,1,clear,17,0.35235303941932455,0.17726229483321806,0.35235303941932455,0.22051105575010585,17
20,1,clear,14,0.341317852994358,0.18689439959773865,0.2292085986942242,0.2703846874606608,18
20,1,clear,17,0.3669878534807338,0.19505307618020373,0.2440028557886346,0.21077489790877504,19
20,1,clear,17,0.4322217501516347,0.20267868510357756,0.3748982544832401,0.20182153085338916,20
20,1,clear,14,0.30665097389592705,0.2073841981216904,0.2088400343514799,0.17212694979457774,21
20,2,-4SNR,2,0.4312135348854662,0.06688203748152668,0.39114122748146274,0.2657150400368677,1
20,2,-4SNR,2,0.26671608208592257,0.13347966579550127,0.26671608208592257,0.04618526044321376,2
20,2,-4SNR,3,0.41095400734009246,0.0830470042069921,0.41095400734009246,0.15517293079027042,3
20,2,-4SNR,2,0.35033689086388253,0.0657714091110915,0.27020701450676216,0.25260020867390637,4
20,2,-4SNR,10,0.16737945611526184,0.07301499584623936,0.15317980117795366,0.1953548137279887,5
20,2,-4SNR,4,0.3035298301019056,0.07696990795133968,0.2060214632284522,0.25701467044631243,6
20,2,-4SNR,3,0.4134471542011421,0.07666867924422441,0.13433988975006006,0.13433988975006006,7
20,2,-4SNR,4,0.31646006632206614,0.2296780985971157,0.12673490755119268,0.06026595551818603,8
20,2,-4SNR,4,0.2274063846336512,0.13810436998710535,0.10046750806371392,0.14053630107275566,9
20,2,-4SNR,4,0.25260020867390637,0.0968493451929576,0.20500215801732125,0.16971789394565623,10
20,2,-4SNR,4,0.2336950024010677,0.12378223830517791,0.14583560634220782,0.289076832679257,11
20,2,-4SNR,10,0.2275816711001689,0.1351650010678094,0.09181922510768478,0.10628660679072982,12
20,2,-4SNR,4,0.32127870758627336,0.15798935179490553,0.29419352008291716,0.024802632679345,13
20,3,+2SNR,2,0.2219497981540609,0.1714779581441429,0.17109206020187456,0.1741414752635012,1
20,3,+2SNR,2,0.34959437692404527,0.1942870789188802,0.34959437692404527,0.21597202552614417,2
20,3,+2SNR,8,0.13761188430551263,0.2153496782357545,0.09232252291688126,0.1105598256485964,3
20,3,+2SNR,3,0.2993579303567137,0.15327697193388246,0.28182658773074243,0.6470991620031814,4
20,3,+2SNR,4,0.10626961596342456,0.34656787808088885,0.06020509321248327,0.06020509321248327,5
20,3,+2SNR,4,0.6470991620031814,0.20170860818149103,0.3642269558027489,0.1926767725535299,6
20,3,+2SNR,5,0.2949522958366235,0.15078651011557806,0.22119645217495792,0.06861393995834335,7
20,3,+2SNR,5,0.3893387864638766,0.19254363454735296,0.17282173398679349,0.18453722062004327,8
20,3,+2SNR,4,0.37650356270241814,0.29585032485910706,0.25819659379613413,0.14334468090889324,9
22,1,clear,1,0.36065450160177026,0.18616326707723865,0.36065450160177026,0.15573636778672054,1
22,1,clear,15,0.2643894101590411,0.18697066722477257,0.2056805993395916,0.12360786434857526,2
22,1,clear,4,0.38843322454252066,0.18217871817090087,0.35192214728357085,0.231428001009945,3
22,1,clear,4,0.3677538058902965,0.18240492763185137,0.3677538058902965,0.15228362358521874,4
22,1,clear,5,0.18545125707697155,0.1557081958175947,0.18545125707697155,0.24815762191682733,5
22,1,clear,6,0.35534665154814626,0.17515345104035374,0.35534665154814626,0.1686376124590668,6
22,1,clear,8,0.41690502655039424,0.17358383823282464,0.30788590595454707,0.24500191433819377,7
22,1,clear,4,0.33918834972705736,0.20722620354790383,0.3230508542638396,0.13329171678584917,8
22,1,clear,10,0.29576224302806925,0.1480273255750756,0.14852404627436155,0.12761678586959896,9
22,1,clear,10,0.32744222193203165,0.1358723738920501,0.32744222193203165,0.1946773313236614,10
22,1,clear,13,0.2730806818191106,0.1663445608731957,0.04341605476304917,0.04341605476304917,11
22,1,clear,15,0.3897556544247117,0.14987496409232196,0.22956602995379832,0.2509800190503983,12
22,1,clear,15,0.3864079446516653,0.1782321725403692,0.29154352725829574,0.15233208234627665,13
22,1,clear,13,0.2471541845379103,0.19166083731017053,0.1333982008899452,0.09217310414612873,14
22,1,clear,16,0.3645101470653153,0.16123281723518149,0.25082611075552513,0.3051217832272298,15
22,1,clear,13,0.25641376098023927,0.13991231214636551,0.25448225658323925,0.1931606129744619,16
22,1,clear,16,0.4190686961819101,0.14581458972978772,0.21006726035162923,0.02998189783002846,17
22,1,clear,16,0.3522672147896655,0.1587112171532878,0.22966412892963003,0.03179127184399355,18
22,1,clear,16,0.3561518920834379,0.15769692666988244,0.2465967555160733,0.22416677369998703,19
22,1,clear,19,0.3186732361624053,0.13931925826558525,0.2720258991003276,0.08681926680489546,20
22,1,clear,21,0.5004629446557517,0.13967588577170503,0.5004629446557517,0.03942282422461896,21
22,2,+2SNR,1,0.5499996031691012,0.06646189264499057,0.5499996031691012,0.17882977442728706,1
22,2,+2SNR,3,0.5208232406237318,0.11784977244535268,0.5152893133837844,0.1310836859007371,2
22,2,+2SNR,1,0.48065631277768534,0.06552871395237092,0.46916031764738514,0.13285312530536034,3
22,2,+2SNR,3,0.4116575396935436,0.14707963082126693,0.4026310878949217,0.12576460098371145,4
22,2,+2SNR,6,0.25552533382213005,0.11639187541544632,0.2417583139718369,0.1657115215154148,5
22,2,+2SNR,9,0.19925200264117443,0.12933183409309018,0.09298947392629794,0.2952337878690844,6
22,2,+2SNR,4,0.44339603715448617,0.08758886271887283,0.20496012970497016,0.20496012970497016,7
22,2,+2SNR,9,0.3968470437102151,0.1381495425912651,0.3699143162998381,0.1782997163229905,8
22,2,+2SNR,9,0.2758336708803093,0.12685179193901935,0.2758336708803093,0.15038695070350624,9
22,2,+2SNR,6,0.3513315678003404,0.1130742626524807,0.189800931464594,0.2738132857939545,10
22,2,+2SNR,8,0.3298013182543643,0.10538863543002104,0.00208396743747317,0.16673851575505322,11
22,2,+2SNR,1,0.14106868032832345,0.0932818039805347,-0.00826700205136132,0.04578159676280618,12
22,2,+2SNR,10,0.334354333844578,0.10788398312064608,0.14626667680132896,-0.0052043856568009,13
22,3,-4SNR,1,0.20370371908117935,0.07705241390614495,0.20370371908117935,0.06074600815040403,1
22,3,-4SNR,2,0.137646331360595,0.05645490601260981,0.137646331360595,0.03483949862462692,2
22,3,-4SNR,4,0.06953945482065087,0.10596580798789117,0.02448453858983043,0.03721544599171787,3
22,3,-4SNR,9,0.12603143373562745,0.07566606787529129,0.03837368892381022,0.0658803779810899,4
22,3,-4SNR,8,0.03046196647187426,0.11106714303194416,-0.00579188471820497,-0.00579188471820497,5
22,3,-4SNR,6,0.2888558600571107,0.08634903559179102,0.2888558600571107,0.11221782932195012,6
22,3,-4SNR,7,0.14677992245331128,0.07167476992824674,0.14677992245331128,0.00968029611804161,7
22,3,-4SNR,9,0.17071473061531983,0.06740486558578436,0.1397598394624558,0.09020984299842565,8
22,3,-4SNR,8,0.14090743071721665,0.10198799306546064,0.10635394753556532,0.03751513196021798,9
23,1,+2SNR,5,0.22628044404876413,0.12258716754797934,0.0924605062822002,0.10657940384012309,1
23,1,+2SNR,19,0.17431288987996116,0.12822091825673354,0.08611413303501318,0.06902973315324025,2
23,1,+2SNR,3,0.252768640331378,0.12944142991452964,0.252768640331378,0.2247636717582535,3
23,1,+2SNR,2,0.24474490766325177,0.13583699398610596,0.0508596705588735,0.1923628959313633,4
23,1,+2SNR,3,0.2026597358719579,0.13790033829125847,0.1309292787543689,0.2956669845559328,5
23,1,+2SNR,5,0.3669677515044938,0.14903939225740667,0.24118673529196313,0.16838896784339144,6
23,1,+2SNR,6,0.3712346683059912,0.13940640502511986,0.21952114172191245,0.1133481628923828,7
23,1,+2SNR,6,0.2822352673647106,0.15203975256278626,0.25959457897265115,0.09662322671274232,8
23,1,+2SNR,8,0.31396949371129246,0.10025009196595272,0.2107018117267583,0.04801273354560841,9
23,1,+2SNR,8,0.31665814355377436,0.09280403834296085,0.2897004989292924,0.17372945472676732,10
23,1,+2SNR,16,0.2523188686209219,0.10948136910092252,0.06062238252724165,0.06062238252724165,11
23,1,+2SNR,16,0.25223057672101756,0.12490196915229176,0.24443622881275984,0.18067672866059276,12
23,1,+2SNR,16,0.23893367863420423,0.1489183223879574,0.22999148284418283,0.02194588151763438,13
23,1,+2SNR,16,0.2196393106091903,0.13902664220013455,0.1992384770582069,0.05864761713339274,14
23,1,+2SNR,15,0.2827631977115323,0.1152734434582678,0.2827631977115323,0.24348073736651457,15
23,1,+2SNR,16,0.2945110229381154,0.10305194701849466,0.2945110229381154,0.16536214067523183,16
23,1,+2SNR,15,0.3858786171416685,0.10023372936570787,0.04983411387613697,0.06243608833706008,17
23,1,+2SNR,15,0.30100379867222604,0.12475307652489824,0.08907467913709252,-0.05266356146033277,18
23,1,+2SNR,16,0.3241527124014312,0.13925400826766127,0.14216096470512196,0.112618531375878,19
23,1,+2SNR,19,0.2645893166601404,0.09756804063070924,0.17424577908630523,0.12768571622268832,20
23,1,+2SNR,20,0.2314677116896424,0.097430106269118,0.08690044854629428,0.11107858253996802,21
23,2,-4SNR,2,0.34632107371474125,0.08035717886056007,0.2949961838606334,0.04426417487018128,1
23,2,-4SNR,4,0.299934008287148,0.15419254452873313,0.08305876449765233,0.0074503094617595,2
23,2,-4SNR,4,0.4226804709254315,0.09403642650128324,0.1578227292653612,-0.01545596066698947,3
23,2,-4SNR,5,0.4573263803752956,0.12341710988696032,0.3128228663754759,0.09722645161185564,4
23,2,-4SNR,5,0.36284176236614263,0.11184540216087197,0.36284176236614263,0.10335813773813789,5
23,2,-4SNR,8,0.19915724248842073,0.10461112339467651,0.1617624752004021,0.2618152421197184,6
23,2,-4SNR,5,0.41166433440000594,0.09235582541865976,0.3474374299069799,0.3474374299069799,7
23,2,-4SNR,7,0.3301498018067938,0.229309583829097,0.278115768669535,0.19915724248842073,8
23,2,-4SNR,8,0.25077743928532836,0.15524822019355736,0.1434144255015025,0.1730777279473894,9
23,2,-4SNR,8,0.2847220935339577,0.08499738862189977,0.1557126930601242,0.14231696052945836,10
23,2,-4SNR,9,0.3787226637270538,0.17191567915947303,0.04813174360486151,0.20986506665284804,11
23,2,-4SNR,10,0.22061054445689823,0.17075501807577098,0.00940258916679152,0.07901532853694954,12
23,2,-4SNR,13,0.3123177557041209,0.17314315080866022,0.3123177557041209,0.05223330390060737,13
23,3,clear,2,0.33809459564981875,0.19932298148884808,0.14488184838521248,0.17265635112892322,1
23,3,clear,2,0.46098241651458416,0.21416034092108535,0.46098241651458416,0.24079455112137144,2
23,3,clear,3,0.36413638611282506,0.2358475525616712,0.36413638611282506,0.1674688609276181,3
23,3,clear,4,0.3915292872273055,0.15256363301543874,0.3915292872273055,0.4141811148261921,4
23,3,clear,4,0.205009506329256,0.3513659310822097,0.00367135834323824,0.00367135834323824,5
23,3,clear,5,0.5906454968981341,0.22072656527879075,0.5514632301481359,0.21219260464129636,6
23,3,clear,6,0.3297233913402807,0.15595173557516082,0.2600757929847006,0.0992477085415628,7
23,3,clear,7,0.4004931173245545,0.20034458943679467,0.328853003945427,0.127589632543742,8
23,3,clear,8,0.3792893146748471,0.27692199162274356,0.3001330632674504,0.16003841350778192,9
24,1,-4SNR,1,0.4468978320519461,0.09239476918956112,0.4468978320519461,0.05447726509877813,1
24,1,-4SNR,8,0.17691795534983645,0.09530329232146696,0.08860653805530232,0.07127373074497144,2
24,1,-4SNR,6,0.2654672088702724,0.12051052909410284,0.23994314665722427,0.04779317473912074,3
24,1,-4SNR,6,0.24300060837738732,0.1281300540615139,0.1123033575713446,0.02884163533685596,4
24,1,-4SNR,6,0.1804963934593544,0.12669219569467752,0.12543595003408778,0.08289226153945348,5
24,1,-4SNR,6,0.28323753722941414,0.13947415490054738,0.28323753722941414,0.1872003322449022,6
24,1,-4SNR,21,0.29895078223727056,0.132743746991758,0.04058082790620822,0.09409358092760658,7
24,1,-4SNR,6,0.356839510913826,0.14645931951340188,0.27076285482249884,0.11335003614693984,8
24,1,-4SNR,9,0.18207221003809165,0.1141226840722628,0.18207221003809165,0.11480457810659982,9
24,1,-4SNR,10,0.2921428883028893,0.08243184978288809,0.2921428883028893,0.2516698730640095,10
24,1,-4SNR,21,0.27273738967802086,0.09801217410414906,0.07113603071697679,0.07113603071697679,11
24,1,-4SNR,10,0.2516698730640095,0.0985753036453738,0.15839912178576382,0.10923615045106948,12
24,1,-4SNR,13,0.2317869521914342,0.16331536475719943,0.2317869521914342,0.02189768902093763,13
24,1,-4SNR,1,0.24873607441830037,0.1663950173270919,0.14561528167885937,0.04276126756551995,14
24,1,-4SNR,14,0.2736942139233953,0.12311423838620844,0.25311212790206816,0.06236895443575384,15
24,1,-4SNR,1,0.21840100494877396,0.1262047196844882,0.06373757596203515,0.12132988108681876,16
24,1,-4SNR,17,0.31552434269085683,0.11703865963741608,0.31552434269085683,0.1421588973203507,17
24,1,-4SNR,17,0.3781639202684768,0.128963193938182,0.09811772583144888,-0.08092031948043048,18
24,1,-4SNR,14,0.30451242771368614,0.18354713472864587,0.19599093542456297,0.1708952491677645,19
24,1,-4SNR,18,0.2936442669176962,0.1334670810079759,0.03429996428469456,0.08505720841743847,20
24,1,-4SNR,18,0.23154204002417125,0.12646357300129402,0.19235760123355883,0.16912946760311898,21
24,2,clear,2,0.41870358522755785,0.07669068997510642,0.4039481056874713,0.2007324913805853,1
24,2,clear,4,0.5008678939346523,0.14227811226804998,0.43346371394767214,0.1276623158044391,2
24,2,clear,4,0.6744344698900394,0.09509203170586106,0.6146680639515896,0.09171262064759723,3
24,2,clear,4,0.5841594259126478,0.1098785080024515,0.5841594259126478,0.17430047584495129,4
24,2,clear,10,0.19990888845093063,0.13434666014092575,0.18899996233889077,0.13772254304315407,5
24,2,clear,8,0.19701698843394053,0.12620672626897458,0.09906729333211851,0.1460758437794082,6
24,2,clear,4,0.5993316707425395,0.0657258631832876,0.39211452575502687,0.39211452575502687,7
24,2,clear,10,0.2654911022397054,0.2075243773181392,0.2364653944474376,0.19701698843394053,8
24,2,clear,10,0.16808835290720656,0.1233118346204469,0.13833618666441305,0.18281869523871147,9
24,2,clear,10,0.2193481211370541,0.08350480706813543,0.2193481211370541,0.09701121065858352,10
24,2,clear,10,0.36624464491488645,0.13247872742729894,0.282354503498384,0.1736323934892114,11
24,2,clear,2,0.1276623158044391,0.1177571011990097,0.04835443648416795,0.0926632163423575,12
24,2,clear,12,0.4036677587563045,0.10265406271960945,0.3686345504061348,0.04101330900684272,13
24,3,+2SNR,1,0.4589605156663856,0.1696937666189124,0.4589605156663856,0.24551690894855097,1
24,3,+2SNR,1,0.4356876592244818,0.17469488387632348,0.2527350589659079,0.07628721787821914,2
24,3,+2SNR,3,0.24987133294931901,0.17417162026981686,0.24987133294931901,0.09221533348846496,3
24,3,+2SNR,3,0.3310187817733705,0.1269278102748733,0.2437602738931296,0.3227626774794673,4
24,3,+2SNR,4,0.20354508023769471,0.24584747629963327,0.18461545201474008,0.18461545201474008,5
24,3,+2SNR,4,0.3227626774794673,0.15572154666870192,0.31514595464911654,0.23404564334479017,6
24,3,+2SNR,5,0.2768090048895069,0.14203402815605676,0.1733140702307519,0.00939945488562857,7
24,3,+2SNR,5,0.30059246646868315,0.17598484864421549,0.28337711907241464,0.1889018618893124,8
24,3,+2SNR,1,0.24551690894855097,0.17929692993565333,0.2088973643043428,0.1854974153737972,9
26,1,-4SNR,9,0.2645441678233418,0.14428115251805623,0.180572134224995,0.15206185940089403,1
26,1,-4SNR,13,0.16481532656521708,0.128145332377495,0.12302710001929154,0.23905557476535433,2
26,1,-4SNR,7,0.21817277364562748,0.13676617267024457,0.19287628283308841,0.23409757338006895,3
26,1,-4SNR,3,0.3097213358126235,0.1341697710587079,0.30271827423391046,0.24851783544668363,4
26,1,-4SNR,11,0.19973610538904335,0.13756033977589502,0.1331691202075639,0.1884536949843624,5
26,1,-4SNR,3,0.2603738490810087,0.1485429683884174,0.1543202965216368,0.1492550659713537,6
26,1,-4SNR,11,0.3805712375974182,0.15393340322251933,0.07272462402609046,0.1816340461122365,7
26,1,-4SNR,11,0.2274432513933235,0.15837352787886763,0.1192650703936946,0.1545463948316649,8
26,1,-4SNR,5,0.16606968129717642,0.11046046564451724,0.0460914045482809,0.20367559574899413,9
26,1,-4SNR,11,0.2695707233265813,0.09454677745439664,0.19650819928027288,0.3118368574799142,10
26,1,-4SNR,19,0.2933764026218511,0.11418561130893118,0.25751450544168636,0.25751450544168636,11
26,1,-4SNR,11,0.39094427349767114,0.14744012640313592,0.28740879688212706,0.19839868275276143,12
26,1,-4SNR,11,0.2717318767809936,0.18547721925628372,0.16952896074716028,0.05321662205497428,13
26,1,-4SNR,11,0.29572656312585116,0.17255858334195534,0.17187672428380152,0.05884823513038946,14
26,1,-4SNR,9,0.2683765397130574,0.14785543612231328,0.05447035519326697,0.0990306681031782,15
26,1,-4SNR,9,0.278849234959545,0.131469210034458,0.16070984940880145,0.0208227364385632,16
26,1,-4SNR,9,0.374542766768247,0.13173978625021382,0.17992204091441924,0.09530153610951722,17
26,1,-4SNR,9,0.28934506966889934,0.1557471562685797,0.22679469077946016,0.11739957413510956,18
26,1,-4SNR,9,0.3987549087166711,0.1902084052484362,0.2507350217384075,0.11486330593280326,19
26,1,-4SNR,19,0.3278119254090323,0.131421193646975,0.2528435100307846,0.11499805551877092,20
26,1,-4SNR,11,0.25682857257298497,0.10055078595746708,0.22341280399847183,0.04942825984835987,21
26,2,+2SNR,2,0.3613267984040862,0.04449510573012062,0.17527340511403666,0.05596737195420598,1
26,2,+2SNR,3,0.305173729433919,0.11553883606712378,0.2133428566373761,0.03862756158615371,2
26,2,+2SNR,5,0.344509475010326,0.08749340142830538,0.2906440065667257,0.07890314198915445,3
26,2,+2SNR,5,0.27639532823860213,0.08901259749760909,0.05038904746521458,0.04147029786058302,4
26,2,+2SNR,13,0.20284968922513025,0.08671897099068249,0.1442248432996504,0.10544823740818612,5
26,2,+2SNR,5,0.1134854753378421,0.0859689330226764,0.04826357224961869,0.13001767783042747,6
26,2,+2SNR,5,0.3291251668065015,0.09967770891354386,0.10710156692621628,0.10710156692621628,7
26,2,+2SNR,13,0.15859947797147694,0.12809057721354494,0.15608727109639434,0.08809387796826476,8
26,2,+2SNR,8,0.19665556140632195,0.08123695729193409,0.04447179763450558,0.06385134621202353,9
26,2,+2SNR,8,0.1384031918297896,0.06752411234713486,-0.01978884725334339,0.06517658634922693,10
26,2,+2SNR,8,0.16078135349903422,0.11125208198971756,0.06916134243002467,0.22889281947274556,11
26,2,+2SNR,5,0.10540423598544106,0.092983276889094,0.05228162903622667,0.04262809712892934,12
26,2,+2SNR,11,0.24243012005850775,0.07132464906974954,0.13180766459075136,0.02386164391431037,13
26,3,clear,1,0.16807025437923928,0.06903299483073944,0.16807025437923928,0.07954075181445451,1
26,3,clear,1,0.18333428740032964,0.0479398109680721,0.06990292613136684,0.0248689639208566,2
26,3,clear,3,0.09110618010752355,0.05761268850655052,0.09110618010752355,0.02525451721158516,3
26,3,clear,3,0.0936907871071774,0.05607671348792543,0.07224212730016691,0.08719893820188342,4
26,3,clear,4,0.094023491043141,0.08182568476636755,0.01781840952342117,0.01781840952342117,5
26,3,clear,9,0.12221490173597432,0.06191271610789778,0.09299084533150312,0.08652093799381472,6
26,3,clear,5,0.1530169489430092,0.0426470555183697,0.05518682722362642,0.0073359182000013,7
26,3,clear,5,0.16557656770343593,0.0609563232004512,0.06797700157327242,0.06133608451639028,8
26,3,clear,5,0.10133094225708288,0.06680743343760477,0.0928238400299572,0.1104742711814246,9
27,1,+2SNR,15,0.33889329283744263,0.1270553362558502,0.1615904943648532,0.0897222859142856,1
27,1,+2SNR,4,0.244680891011776,0.1274401152039076,0.12218082152952504,0.13893193212156288,2
27,1,+2SNR,2,0.3292200926423201,0.14555259996079278,0.2690093284520009,0.14549440300032537,3
27,1,+2SNR,2,0.3483878508444954,0.17945785803840617,0.199559049116322,0.14992720456964326,4
27,1,+2SNR,2,0.24242083391575808,0.171955391311046,0.1149577264365251,0.25926472374878806,5
27,1,+2SNR,7,0.3427919538599707,0.16403260759908822,0.274409634177311,0.1971528728049739,6
27,1,+2SNR,7,0.3855200321587018,0.14357503189476983,0.3855200321587018,0.2002809705553294,7
27,1,+2SNR,2,0.4794983933251262,0.16591831016275427,0.32683253433853715,0.12585429321632524,8
27,1,+2SNR,2,0.2715268594369976,0.11953656860964536,0.19363952322096828,0.17917999218733394,9
27,1,+2SNR,7,0.2780270368381271,0.10558312926611944,0.220815960216098,0.19670990429637364,10
27,1,+2SNR,2,0.17209522297263052,0.15002162613773778,0.11969148577780069,0.11969148577780069,11
27,1,+2SNR,5,0.2687431501229427,0.13745628396212622,0.262607892907824,0.22078408012447948,12
27,1,+2SNR,15,0.27071801919317756,0.16684607657157172,0.2506628700406702,0.10114043790030632,13
27,1,+2SNR,15,0.2843658489491287,0.16359367133981514,0.2504817904390787,0.2270946906159724,14
27,1,+2SNR,15,0.2770843836563304,0.14364454693854978,0.2770843836563304,0.30577910149980847,15
27,1,+2SNR,15,0.29077701498868397,0.1318489965169443,0.21923035779340183,0.12510598172017356,16
27,1,+2SNR,12,0.35384541982197826,0.12918113793894775,0.1087468945010112,0.04875172964824,17
27,1,+2SNR,15,0.3076636755749725,0.14896743130748524,0.0459011606975963,0.0186104292313737,18
27,1,+2SNR,14,0.3031768613477595,0.17526608752286005,0.16852449731294422,0.07496313183208074,19
27,1,+2SNR,18,0.2942463208296617,0.16290888206357151,0.20203880977108468,0.04072311941178783,20
27,1,+2SNR,15,0.228134144238886,0.17826071856047832,0.1101500315088384,0.10065545434307664,21
27,2,clear,1,0.3901391675645912,0.07292777778528867,0.3901391675645912,0.05512796854271259,1
27,2,clear,6,0.5010684585981992,0.104775020285709,0.24647034389847117,0.04980453361626759,2
27,2,clear,6,0.5257057152672691,0.07729729512171041,0.2969017740500707,4.1182381665443024e-5,3
27,2,clear,6,0.3233116200120076,0.07580140190248104,0.07502466403759668,-0.00793613655230455,4
27,2,clear,9,0.12413448223650098,0.10275847568394236,0.05828716202386894,0.15708538062314198,5
27,2,clear,13,0.2544480479716151,0.09789572759564048,0.18576888194317895,0.24942100514942075,6
27,2,clear,6,0.43863746040769297,0.06772754978781975,0.4057815951122098,0.4057815951122098,7
27,2,clear,7,0.3028820088177063,0.17887940415899173,0.14700995414202872,0.11101345082058851,8
27,2,clear,10,0.23076125976382827,0.09833047061285356,0.1432788840075249,0.12413448223650098,9
27,2,clear,7,0.30915768659662857,0.10376673748780804,0.15043328432162248,0.14671004076533092,10
27,2,clear,7,0.32033762345361116,0.1062487582444218,0.13529137264041732,0.3533474962762544,11
27,2,clear,6,0.10657740406073138,0.07069781760802574,0.03300640657007816,0.14720623069352343,12
27,2,clear,12,0.34087674484551744,0.05532324322924456,0.32514793608318304,-0.02094498930633578,13
27,3,-4SNR,2,0.2817846408019669,0.1559485422076696,0.26699356263407126,0.1431768584242824,1
27,3,-4SNR,2,0.2660412953283132,0.15442433080455983,0.2660412953283132,0.18365906203865828,2
27,3,-4SNR,4,0.21387155976572583,0.17646914229000243,0.19302906218329943,0.17274762526242035,3
